Body Part: L-Ank, A: 235, B: 53 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 138 
Body Part: R-Elb, A: 172, B: 131 
Body Part: R-Wr, A: 133, B: 189 
Body Part: L-Sho, A: 179, B: 211 
Body Part: L-Elb, A: 132, B: 163 
Body Part: R-Knee, A: 132, B: 163 
Body Part: L-Knee, A: 132, B: 163 
Body Part: L-Ank, A: 107, B: 147 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 115 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 154 
Body Part: R-Knee, A: 132, B: 154 
Body Part: L-Knee, A: 132, B: 154 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 132, B: 124 
Body Part: R-Elb, A: 172, B: 116 
Body Part: R-Wr, A: 132, B: 179 
Body Part: L-Sho, A: 187, B: 203 
Body Part: L-Elb, A: 132, B: 149 
Body Part: R-Knee, A: 132, B: 149 
Body Part: L-Knee, A: 132, B: 149 
Body Part: L-Ank, A: 107, B: 131 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 117 
Body Part: R-Wr, A: 139, B: 171 
Body Part: L-Elb, A: 139, B: 147 
Body Part: R-Knee, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 107, B: 122 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 117 
Body Part: R-Wr, A: 139, B: 171 
Body Part: L-Elb, A: 139, B: 147 
Body Part: R-Knee, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 107, B: 122 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 172, B: 123 
Body Part: R-Wr, A: 140, B: 170 
Body Part: L-Sho, A: 210, B: 180 
Body Part: L-Elb, A: 139, B: 147 
Body Part: L-Knee, A: 139, B: 147 
Body Part: L-Ank, A: 108, B: 116 
Body Part: R-Sho, A: 138, B: 124 
Body Part: R-Elb, A: 179, B: 123 
Body Part: R-Wr, A: 149, B: 157 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 116, B: 107 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 179, B: 123 
Body Part: R-Wr, A: 149, B: 157 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 116, B: 107 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
Body Part: R-Sho, A: 140, B: 131 
Body Part: R-Elb, A: 178, B: 124 
Body Part: R-Wr, A: 155, B: 156 
Body Part: L-Knee, A: 147, B: 141 
Body Part: L-Ank, A: 117, B: 106 
